STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-04,,934,314,5,5,0,0,0,0,0,30,1,62,0,0,1.8,91,141,0,4.11,,0,75.5,80.3,70.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-05,,1296,362,11,10,0,0,0,0,0,31,0,64,0,0,2.75,87,141,0,8.5,,0,76.7,81.2,72.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-06,,1809,512,13,10,0,0,0,0,0,30,1,70,0,0,3.2,90,141,0,8.67,,0,82.1,87,77.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-07,,2350,542,14,13,0,0,0,0,0,31,7,71,0,0,2.12,93,0,0,7.46,,0,82.5,88,77,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-08,,2927,577,8,8,0,0,0,0,0,31,7,71,0,0,1.58,92,0,0,3.79,,0,83.6,88.3,78.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-09,,3412,485,16,13,0,0,0,0,0,30,1,70,0,0,2,90,0,0,9.78,,0,81.2,86.1,76.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-10,,3840,428,11,7,0,0,0,0,0,31,0,60,0,0,2,87,0,0,6.43,,0,78.8,83.1,74.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-11,,4122,282,7,2,0,0,0,0,0,30,0,65,0,0,1.58,82,0,0,1.93,,0,74.4,78.9,69.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-12,,4389,267,8,5,0,0,0,0,0,29,0,51,0,0,0.53,84,6,6,1.91,,0,73.8,78.2,69.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-01,,229,229,6,2,0,0,0,0,0,27,0,40,0,0,0.51,82,52,46,0.9,,0,70.9,76.2,65.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-02,,406,177,12,5,0,0,0,0,0,27,0,48,0,0,1.29,83,62,9,3.61,,0,71,76.7,65.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-03,,745,339,8,4,0,0,0,0,0,30,0,48,0,0,0.82,88,70,8,1.96,,0,75.6,80.3,71,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-04,,1140,395,4,2,0,0,0,0,0,30,0,69,0,0,1.72,87,70,0,1.97,,0,78.2,82.2,74.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-05,,1614,474,13,11,0,0,0,0,0,31,0,70,0,0,2.95,87,70,0,8.63,,0,80.3,84.1,76.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-06,,2096,482,20,16,0,0,0,0,0,30,0,72,0,0,4.3,89,70,0,13.59,,0,81,85.6,76.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-07,,2687,591,13,9,0,0,0,0,0,31,4,74,0,0,1.56,91,0,0,6.51,,0,84.1,88.4,79.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-08,,3264,577,16,10,0,0,0,0,0,31,8,74,0,0,1.05,92,0,0,5.7,,0,83.6,88.6,78.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-09,,3797,534,15,9,0,0,0,0,0,30,3,70,0,0,1.15,90,0,0,5.72,,0,82.8,87.6,78,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-10,,4314,516,7,5,0,0,0,0,0,31,0,72,0,0,0.64,89,0,0,1.93,,0,81.7,86.2,77.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-11,,4570,256,5,4,0,0,0,0,0,29,1,50,0,0,3.15,92,12,12,4.97,,0,73.1,80.5,65.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2002-12,,4734,164,6,3,0,0,0,0,0,29,0,50,0,0,2.95,83,37,24,3.76,,0,69.5,77.1,61.9,,,,,
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1998-07,5.8,,545,17,10,,,0,0,0,31,26,71,,,2.85,99,0,0,8.85,,,83.2,91.9,74.5,,120,120,32,46
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1998-08,5.8,,574,18,10,,,0,0,0,31,28,72,,,3.6,96,0,0,7.34,,,83.5,91.9,75.1,,360,10,33.1,40
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1998-09,7.6,,489,14,9,,,0,0,0,29,15,70,,,2.71,95,0,0,9.27,,,81.9,89.2,74.5,,110,110,38,66
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1998-10,7.8,,432,13,4,,,0,0,0,31,8,60,,,0.81,92,0,0,2.14,,,78.9,86.9,71,,60,40,28,36
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1998-11,6.9,,267,11,4,,,0,0,0,29,0,58,,,3.19,86,0,0,5.18,,,74.2,82.8,65.7,,300,310,38.9,49
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1998-12,7.6,,207,14,4,,,0,0,0,30,0,42,,,0.41,84,29,29,1.2,,,70.7,80.1,61.3,,350,350,28,31
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-01,8.9,135,135,12,5,,,0,0,0,28,0,42,,,1.65,82,71,42,3.34,,,68,78,58,,290,280,30,37
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-02,7.2,228,93,7,2,,,0,0,0,27,0,44,,,0.44,84,110,40,0.67,,,66.9,78.6,55.1,,350,340,28,33
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-03,7.8,323,95,7,2,,,0,0,0,31,0,45,,,0.72,85,132,22,1.02,,,67.4,80,54.8,,290,300,32,40
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-04,7.4,619,295,5,2,,,0,0,0,30,10,55,,,1.39,93,133,0,1.67,,,74.8,86.6,63.1,,340,340,40.9,49
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-05,6,971,352,15,9,,,0,0,0,30,8,53,,,1.77,93,133,0,6.23,,,76.7,87.7,65.7,,20,20,32,48
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-06,5.4,1397,426,21,16,,,0,0,0,29,6,68,,,1.49,90,133,0,10.52,,,79.7,87.4,72,,40,210,31.1,46
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-07,6.3,1907,510,14,8,,,0,0,0,30,19,71,,,1.01,97,0,0,3.61,,,82,90.4,73.6,,200,200,25.1,34
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-08,4.9,2465,558,20,15,,,0,0,0,31,23,72,,,1.15,96,0,0,7.65,,,83,91.7,74.2,,160,150,28,34
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-09,6.3,2950,485,20,11,,,0,0,0,30,15,69,,,0.96,95,0,0,5.6,,,81.2,89,73.4,,210,220,34,44
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-10,9.4,3354,403,15,10,,,0,0,0,31,0,59,,,2.28,89,0,0,4.68,,,78,85.1,70.9,,110,120,46.1,55
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-11,9.6,3570,216,14,2,,,0,0,0,30,0,55,,,0.61,85,0,0,0.97,,,72.2,81.1,63.3,,80,70,25.9,31
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,1999-12,6.5,3703,133,16,5,,,0,0,0,29,0,40,,,0.27,84,47,47,1.43,,,67.8,77.7,57.9,,350,360,21.9,26
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-01,7.8,86,86,11,2,,,0,0,0,27,0,37,,,0.29,85,112,65,0.52,,,65.7,77,54.3,,30,90,31.1,38
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-02,8.1,178,92,12,4,,,0,0,0,27,0,40,,,0.37,84,155,43,1,,,66.7,77.9,55.5,,100,100,23.9,28
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-03,7.8,411,233,11,4,,,0,0,0,31,1,53,,,0.65,91,155,0,1.15,,,72.5,83.3,61.7,,240,240,32,40
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-04,,,,11,4,,,,,,,,,,,2.4,,,,4.5,,,,,,,,270,,33
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-05,7.8,,397,6,2,,,0,0,0,31,14,57,,,0.33,93,,0,0.57,,,77.8,88.1,67.5,,360,290,25.1,29
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-06,7.2,,453,21,13,,,0,0,0,29,14,68,,,1.06,94,,0,5.86,,,80.6,89.4,71.8,,250,250,25.9,34
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-07,4.9,,528,24,17,,,0,0,0,31,25,70,,,3.17,95,0,0,14.75,,,82,91,73.1,,290,280,36.9,44
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-08,6.7,,516,22,15,,,0,0,0,31,22,71,,,2.06,94,0,0,9.47,,,81.6,90,73.3,,140,130,29.1,37
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-09,5.8,,486,18,10,,,0,0,0,29,17,72,,,2.18,93,0,0,6.8,,,81.8,89.5,74,,140,220,25.1,39
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-10,8.3,,338,13,6,,,0,0,0,31,4,58,,,1.42,92,0,0,4.41,,,75.9,84.5,67.3,,60,160,28,35
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-11,7.6,,183,2,0,,,0,0,0,29,0,50,,,0.01,88,8,8,0.02,,,70.8,81.3,60.3,,10,350,25.9,35
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2000-12,9.2,,124,6,3,,,0,0,0,26,0,35,,,0.37,85,76,68,0.67,,,66.8,75.9,57.8,,320,320,36.9,45
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-01,7.6,48,48,5,1,,,0,1,0,23,0,30,,,0.66,84,261,185,0.75,,,60.6,73.3,47.9,,290,300,25.9,30
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-02,8.5,241,193,7,1,,,0,0,0,28,0,47,,,0.12,89,268,7,0.19,,,71.7,81.7,61.6,,90,90,25.1,32
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-03,8.5,452,211,14,7,,,0,0,0,31,1,41,,,1.04,90,293,25,4.03,,,71,82.4,59.5,,300,300,31.1,37
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-04,9.6,710,258,4,3,,,0,0,0,30,4,50,,,1.81,93,295,1,2.85,,,73.5,83.7,63.3,0,90,80,28,31
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-05,8.1,1040,330,11,6,,,0,0,0,31,5,58,,,1.45,91,295,0,3.45,,,75.6,84.8,66.5,,60,80,25.1,31
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-06,5.8,1518,478,19,9,,,0,0,0,30,20,68,,,1.7,95,295,0,5.51,,,80.9,90.5,71.4,,90,90,30,36
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-07,6.7,2017,500,23,17,,,0,0,0,31,19,69,,,1.7,94,0,0,10.22,,,81.1,89.7,72.5,,240,240,31.1,38
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-08,5.8,2545,528,13,8,,,0,0,0,30,26,71,,,3.68,95,0,0,8.75,,,82.6,91,74.2,,260,270,38.9,46
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-09,5.6,2979,434,22,14,,,0,0,0,29,8,67,,,3.28,91,0,0,13.52,,,80,87.6,72.3,,200,200,33.1,41
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-10,9.4,3393,415,17,9,,,0,0,0,31,4,59,,,2.63,90,0,0,8.24,,,78.4,85.5,71.3,,90,90,28,32
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-11,8.7,3595,202,13,2,,,0,0,0,30,0,57,,,0.72,85,0,0,1.65,,,71.7,80.5,62.9,,90,110,29.1,36
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2001-12,7.8,3784,189,16,5,,,0,0,0,28,0,45,,,0.71,84,15,15,2.44,,,70.6,79.5,61.7,,80,80,25.1,31
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-01,7.4,157,157,13,1,,,0,0,0,28,0,39,,,0.37,86,84,69,0.59,,,67.8,78.3,57.4,0,250,250,29.1,38
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-02,8.1,269,112,11,3,,,0,0,0,26,0,45,,,1.56,85,112,28,2.88,,,68,77.9,58.2,0,320,340,30,33
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-03,8.9,519,249,10,2,,,0,0,0,30,0,51,,,0.59,89,116,4,0.95,,,72.9,82.6,63.2,,100,340,29.1,33
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-04,8.7,849,330,7,4,,,0,0,0,30,3,61,,,0.35,92,116,0,1.06,,,76,85.8,66.2,,340,350,28,35
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-05,9.4,1291,441,3,3,,,0,0,0,31,5,65,,,0.9,93,116,0,1.84,,,79.2,87.8,70.7,,30,240,23.9,32
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-06,6.3,1728,438,25,15,,,0,0,0,30,7,68,,,2.59,93,116,0,10.65,,,79.6,86.9,72.2,,250,360,28,47
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-07,4.9,2211,482,20,11,,,0,0,0,29,19,70,,,2.43,94,0,0,8.84,,,81.6,89.6,73.7,,130,250,29.1,36
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-08,5.4,2732,521,24,13,,,0,0,0,31,22,69,,,1.78,95,0,0,8.18,,,81.8,90.4,73.2,0,90,100,32,40
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-09,6.5,3209,477,19,15,,,0,0,0,29,8,69,,,2.44,91,0,0,8.28,,,81.4,88.6,74.3,0,280,70,29.1,33
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-10,4.7,3642,433,9,4,,,0,0,0,31,3,66,,,0.41,91,0,0,1.16,,,79,88.1,69.9,0,70,70,21.9,28
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-11,6.7,3833,191,5,2,,,0,0,0,28,2,47,,,1.85,90,15,15,2.5,,,71.3,81.3,61.3,0,300,300,34.9,41
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2002-12,8.5,3982,149,8,3,,,0,0,0,28,0,43,,,1.13,85,61,46,2.11,,,68.3,78.2,58.5,0,260,160,31.1,35
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-01,7.8,30,30,7,2,,,0,0,0,21,0,35,,,0.17,84,222,161,0.38,,,60.5,72.8,48.2,0,310,270,25.9,33
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-02,7.2,184,154,12,3,,,0,0,0,28,0,43,,,2.28,89,232,10,3.06,,,70.1,81.7,58.6,,70,170,23.9,30
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-03,6.9,545,361,14,8,,,0,0,0,30,5,50,,,1.11,92,240,7,3.89,,,76.4,86.4,66.3,0,310,310,34.9,38
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-04,8.1,750,205,7,7,,,0,0,0,28,0,50,,,1.49,88,243,3,3.84,,,72.5,82.8,62.1,,220,230,32,39
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-05,6.7,1204,454,13,10,,,0,0,0,31,11,66,,,2.06,93,243,0,8.88,,,79.6,88.4,70.8,0,360,300,31.1,41
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-06,6,1681,476,24,15,,,0,0,0,30,5,71,,,1.92,92,243,0,10.6,,,80.9,88,73.7,,300,140,23,29
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-07,6.7,2211,530,21,11,,,0,0,0,31,19,68,,,1.57,92,0,0,5.47,,,82.1,90,74.2,0,320,330,31.1,38
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-08,6,2714,502,27,16,,,0,0,0,30,15,71,,,2.11,94,0,0,11.94,,,81.7,89.6,73.8,,130,130,25.9,33
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-09,5.8,3197,483,23,16,,,0,0,0,30,13,70,,,2.56,93,0,0,14.09,,,81.1,88.8,73.5,0,90,90,31.1,37
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-10,7.4,3619,422,4,4,,,0,0,0,31,6,63,,,0.22,92,0,0,0.66,,,78.6,87.7,69.5,0,100,60,25.1,30
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-11,8.7,3887,268,16,5,,,0,0,0,30,0,54,,,1.48,86,2,2,3.53,,,73.8,82.1,65.6,,310,310,25.1,32
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2003-12,8.5,3962,76,8,2,,,0,0,0,25,0,39,,,0.3,84,85,83,0.74,,,64.8,75.4,54.1,0,320,320,30,35
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-01,7.4,,,6,3,,,,,,,,,,,0.86,,,,1.43,,,,,,,290,290,25.1,31
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-02,8.3,,146,8,4,,,0,0,0,27,0,44,,,1.73,85,,28,2.7,,,69.2,79.6,58.8,0,210,220,28,35
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-03,10.7,,177,5,3,,,0,0,0,27,0,48,,,0.27,85,,4,0.61,,,71.4,80.5,62.3,,90,70,30,38
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-04,9.6,,210,7,6,,,0,0,0,26,4,46,,,2.03,91,,6,5.41,,,72.8,83,62.7,0,300,290,29.1,40
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-05,10.7,,380,8,3,,,0,0,0,29,5,59,,,1,93,,0,1.57,,,78.1,86.3,69.9,0,90,80,23.9,29
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-06,6.5,,511,14,8,,,0,0,0,29,27,68,,,1.68,94,,0,4.63,,,82.6,91.2,74.1,,360,10,30,35
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-07,5.4,,517,20,14,,,0,0,0,30,20,70,,,1.24,96,0,0,7.46,,,82.2,91.1,73.3,,50,50,30,35
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-08,5.1,,,19,11,,,,,,,,,,,1.84,,,,7.3,,,,,,,210,210,30,38
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-09,10.3,,501,19,10,,,0,0,0,30,12,69,,,1.6,93,,0,8.24,,,81.7,88.5,74.9,0,300,310,47,56
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-10,7.6,,394,16,8,,,0,0,0,31,2,61,,,3.78,91,,0,6.45,,,77.7,86.4,69,,70,40,25.9,44
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-11,8.3,,231,9,4,,,0,0,0,29,0,55,,,0.65,86,,0,1.17,,,72.9,82.3,63.6,,50,80,28,35
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2004-12,8.5,,121,8,0,,,0,0,0,28,0,42,,,0.03,86,,60,0.11,,,67,76.9,57,0,290,300,33.1,39
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-01,8.9,96,96,15,2,,,0,0,0,27,0,41,,,0.39,82,,60,1.1,,,66.2,76.9,55.5,,330,350,23.9,31
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-02,7.4,180,84,10,0,,,0,0,0,26,0,40,,,0.02,84,,35,0.15,,,66.7,77.9,55.5,,220,210,25.9,33
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-03,8.1,347,167,12,5,,,0,0,0,29,0,45,,,1.33,88,,36,3.38,,,69.2,80,58.5,,300,360,30,147
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-04,9.4,535,188,5,1,,,0,0,0,30,0,46,,,0.64,89,,6,0.72,,,71.1,82.4,59.8,,240,280,28,40
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-05,7.8,904,369,12,7,,,0,0,0,31,9,57,,,1.58,93,,0,4.41,,,76.9,86.7,67.1,,90,90,25.1,36
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-06,6.9,1370,466,23,16,,,0,0,0,30,6,70,,,2.87,95,,0,12.18,,,80.5,87.9,73.2,,100,90,33.1,41
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-07,7.6,1947,577,20,16,,,0,0,0,31,27,73,,,1.81,96,0,0,8.17,,,83.6,91.3,75.9,,110,150,45,64
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-08,5.8,,,12,8,,,,,,,,,,,1.86,,,,4.77,,,,,,,150,160,30,37
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-09,7.6,,488,19,12,,,0,0,0,30,15,69,,,3.1,93,,0,8.91,,,81.3,89.1,73.4,,90,80,38.9,46
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-10,7.4,,,12,8,,,,,,,,,,,1.54,,,,4.54,,,,,,,90,180,100.9,83
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-11,8.1,,,12,2,,,,,,,,,,,0.45,,,,0.82,,,,,,,300,310,23,28
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2005-12,7.2,,83,10,1,,,0,0,0,26,0,38,,,1.56,83,,89,1.67,,,64.8,75.2,54.4,,340,340,23,29
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2006-01,9.6,109,109,14,2,,,0,1,0,27,0,32,,,0.26,83,,79,0.66,,,66,76.3,55.7,,300,290,36,41
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2006-02,7.4,194,84,8,4,,,0,0,0,25,0,36,,,2.14,88,,80,3.6,,,65.2,77.2,53.1,,320,320,33.1,41
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306,3,2006-03,8.5,361,168,4,1,,,0,0,0,31,2,44,,,1.01,91,,21,1.05,,,69.7,80.9,58.5,,340,330,21.9,31
